Fiscal Year,Library,County,AENGLC Rank,Population of Service Area,Total Library Visits,Library Visits Per Capita Served,Total Registered Borrowers,Percent of Residents with Library Cards,Reference Questions,Reference Questions Per Capita Served,Total Circulation,Circulation Per Capita Served,Total Programs (Synchronous + Prerecorded),Total Program Attendance & Views,Total Program Attendance & Views Per Capita Served,Total Collection,Collection Per Capita Served,Total Operating Income,Operating Income Per Capita,Town Tax Appropriation for Library,Tax Appropriation Per Capita Served,Library Materials Expenditures,Wages & Salaries Expenditures,Operating Expenditures,Operating Expenditures Per Capita,PC1,PC2,Cluster,Cluster_Agg
2021,70,1,33,35108,52786,1.5,11298,0.32,6647.0,0.2,247117,7.0,297.0,5393,0.2,127601.0,3.6,1634006.0,46.54,1581440,45.05,236535.0,773542.0,1556768.0,44.3,1.0222370410926043,-0.8422584842551188,0,0
2021,74,2,32,3148,4284,1.4,2814,0.89,169.0,0.1,14130,4.5,168.0,657,0.2,28824.0,9.2,172913.0,54.93,160902,51.11,22728.0,115018.0,147046.0,46.7,-1.890479507269079,0.07563886344319588,0,0
2021,75,1,75,10891,14376,1.3,3829,0.35,4169.0,0.4,64719,5.9,262.0,6733,0.6,62802.0,5.8,499173.0,45.83,497563,45.69,50446.0,409941.0,699456.0,64.2,-0.9673534330697741,0.15960630143093466,0,0
2021,76,0,1,63502,19153,0.3,42419,0.67,33546.0,0.5,694568,10.9,1325.0,41811,0.7,299395.0,4.7,10476118.0,164.97,8275554,130.32,1230099.0,6030153.0,9727228.0,153.2,12.229515499101602,-1.0638914527299272,1,1
2021,78,0,1,13095,10470,0.2,5269,0.08,18580.0,0.3,120137,1.9,263.0,5869,0.1,66815.0,1.1,1779743.0,28.03,1708877,26.91,148416.0,1209957.0,1716911.0,27.0,0.2697599597551471,-0.1386300482192433,0,0
2021,79,5,152,15602,5916,0.4,2161,0.14,5771.5,0.5,13711,0.9,33.0,401,0.0,27465.0,1.8,180364.0,11.56,116000,7.43,10088.0,69644.0,149698.0,9.6,-1.8658892359066916,-0.15758268846916385,0,0
2021,80,5,113,38445,82951,2.2,12805,0.33,18356.0,0.5,167579,4.4,308.0,17490,0.5,134929.0,3.5,1396299.0,36.32,1344470,34.97,139573.0,1062252.0,1420421.0,36.95,1.1191490751434228,-0.12976508313508567,0,0
2021,81,5,113,13095,13785,1.4,792,0.08,2483.0,0.2,13330,1.3,124.0,6122,0.6,17724.0,1.8,274870.0,27.49,25000,2.5,20667.0,152845.0,270380.0,27.0,-1.6782292196201671,0.19685828966719826,0,0
2021,83,5,113,13095,51749,3.4,3200,0.21,495.0,0.0,42386,2.8,359.0,12834,0.9,36011.0,2.4,463652.0,30.91,115000,7.67,32000.0,454503.0,781103.0,52.1,-0.909935075904017,0.6040511593802325,0,0
2021,84,4,27,22045,50000,2.3,10162,0.46,10082.0,0.5,238316,10.8,700.0,8319,0.4,110800.0,5.0,1207253.0,54.76,966788,43.86,83583.0,798237.0,1092082.0,49.5,0.41682567210689325,0.17491013581974107,0,0
2021,85,3,58,8449,55000,4.6,7724,0.91,300.0,0.0,19197,2.3,59.0,652,0.1,41715.0,4.9,424973.0,50.3,368010,43.56,29921.0,256528.0,397791.0,47.1,-1.5080692561986178,-0.19860464632820685,0,0
2021,86,4,137,61065,27563,0.5,15750,0.26,11191.0,0.2,204037,3.3,112.0,2095,0.0,155091.0,2.5,2178648.0,35.68,2082052,34.1,170000.0,1773913.0,2094902.0,34.3,1.6900678876514592,-1.21142145255354,0,0
2021,87,7,125,1729,2476,1.4,1086,0.63,5771.5,0.5,3024,1.7,42.0,796,0.5,16618.0,9.6,52070.0,30.12,34680,20.06,8432.0,18720.0,50624.0,29.3,-2.16207610332743,0.013464725450241107,0,0
2021,88,1,169,121026,110603,0.9,67155,0.55,22438.0,0.2,90941,0.8,2640.0,116490,1.0,196820.0,1.6,10920381.0,90.23,8335686,68.88,409756.0,5491266.0,11376873.0,94.0,12.470093956655123,5.747441238983368,1,1
2021,89,1,93,1900,50,0.0,693,0.36,5771.5,0.5,438,0.2,0.0,0,0.0,6344.0,3.3,33027.0,17.38,12225,6.43,1386.0,0.0,22188.0,11.7,-2.2826735097587627,-0.02461860351067595,0,0
2021,90,2,76,5470,1878,0.3,2536,0.46,261.0,0.0,22538,4.1,69.0,905,0.2,35878.0,6.6,203481.0,37.2,185472,33.91,20176.0,160533.0,211156.0,38.6,-1.8328955200387125,-0.07281270357324963,0,0
2021,91,6,104,9102,42884,4.7,2973,0.33,3188.0,0.4,37638,4.1,103.0,5250,0.6,44491.0,4.9,484564.0,53.24,437478,48.06,48105.0,285299.0,472437.0,51.9,-1.2718234388163412,-0.02414226683450907,0,0
2021,92,2,29,3014,20489,6.8,1010,0.34,286.0,0.1,21393,7.1,320.0,20687,6.9,30737.0,10.2,468225.0,155.35,110000,36.5,21888.0,198511.0,328675.0,109.0,-1.2411251824190073,1.0178787571262906,0,0
2021,93,7,134,17738,43942,2.5,3296,0.19,500.0,0.0,52048,2.9,659.0,5981,0.3,69941.0,3.9,696598.0,39.27,576808,32.52,65000.0,422547.0,662019.0,37.3,-0.586469479474965,0.5037474996815452,0,0
2021,94,3,51,6173,4968,0.8,2864,0.46,260.0,0.0,18717,3.0,105.0,1936,0.3,31509.0,5.1,372673.0,60.37,269500,43.66,36929.0,159107.0,288662.0,46.8,-1.7195850005623199,-0.00797887946434582,0,0
2021,95,5,107,7142,30000,4.2,2332,0.33,2500.0,0.4,37890,5.3,324.0,2645,0.4,55796.0,7.8,415930.0,58.24,298484,41.79,45245.0,173156.0,366233.0,51.3,-1.3571402504213121,0.1437533044174768,0,0
2021,96,5,116,15420,28665,1.9,4459,0.29,5092.0,0.3,95429,6.2,137.0,3132,0.2,64759.0,4.2,541612.0,35.12,506374,32.84,71019.0,408228.0,669802.0,43.4,-0.9208118673991399,-0.2741273611651047,0,0
2021,98,2,44,8165,17428,2.1,3110,0.38,1589.0,0.2,69984,8.6,148.0,2762,0.3,96297.0,11.8,821507.0,100.61,368769,45.16,84265.0,421790.0,835412.0,102.3,-0.9272375687790259,-0.26608257803889224,0,0
2021,100,5,16,2352,6716,2.9,707,0.3,299.0,0.1,11912,5.1,31.0,828,0.4,26266.0,11.2,170823.0,72.63,105893,45.02,29497.0,128740.0,167824.0,71.4,-1.9572234786584461,-0.08136418687676729,0,0
2021,101,4,28,17658,13357,0.8,7217,0.41,8550.0,0.5,98059,5.6,562.0,12844,0.7,62451.0,3.5,1557555.0,88.21,1130480,64.02,115397.0,795276.0,1699549.0,96.2,0.17164346376624384,0.5767213824490993,0,0
2021,102,1,139,59693,162545,2.7,27787,0.47,36247.0,0.6,623838,10.5,397.0,7656,0.1,217472.0,3.6,3308928.0,55.43,3048038,51.06,346315.0,1915822.0,3240418.0,54.3,4.1618562150665515,-1.9300380424705932,1,1
2021,103,6,154,25883,19105,0.7,5671,0.22,4105.0,0.2,139101,5.4,260.0,4294,0.2,86189.0,3.3,465976.0,37.49,375162,32.06,108064.0,278026.0,143792.0,5.6,-0.7122348107557852,-0.3529312789754851,0,0
2021,105,1,79,6127,2005,0.3,2198,0.36,5776.0,0.9,50419,8.2,110.0,1311,0.2,42174.0,6.9,367639.0,60.0,342168,55.85,41923.0,198883.0,334280.0,54.6,-1.5894739258551358,-0.11027354682180106,0,0
2021,106,4,158,60794,15030,0.2,13287,0.22,11185.0,0.2,110757,1.8,478.0,20528,0.3,120196.0,2.0,1914566.0,31.49,1730737,28.47,170833.0,1469179.0,2198339.0,36.2,1.7756765447419534,0.2199939309396965,0,0
2021,107,4,47,7577,2605,0.3,1923,0.25,240.0,0.0,24872,3.3,138.0,1655,0.2,68443.0,9.0,409655.0,54.07,390790,51.58,73000.0,289560.0,412306.0,54.4,-1.3526631018959128,-0.15192882734800345,0,0
2021,108,3,87,4217,6336,1.5,1150,0.27,1873.0,0.4,24999,5.9,39.0,1115,0.3,19256.0,4.6,336319.0,79.75,310531,73.64,19542.0,168470.0,276248.0,65.5,-1.8529961538191366,-0.05714907933674333,0,0
2021,109,3,128,47676,51727,1.1,13279,0.28,25309.0,0.5,205399,4.3,441.0,6403,0.1,150148.0,3.1,3447581.0,72.31,3223737,67.62,219169.0,2637409.0,3292509.0,69.1,2.8919114739893423,-0.6276760957532453,1,0
2021,110,4,56,51954,55000,4.6,20759,0.4,11144.0,0.2,165264,3.2,248.0,4647,0.1,126800.0,2.4,1310692.0,25.23,1276322,24.57,162600.0,941972.0,1723689.0,33.2,0.9214582448172919,-0.7686496629005942,0,0
2021,111,0,52,18808,14195,0.8,7723,0.41,6298.0,0.3,84351,4.5,318.0,3918,0.2,87566.0,4.7,860514.0,45.75,785332,41.76,62726.0,612187.0,840661.0,44.7,-0.5588216163970333,-0.05306146808060414,0,0
2021,112,5,148,18377,11284,0.6,7035,0.38,31.0,0.0,23196,1.3,17.0,693,0.0,22749.0,1.2,88472.0,4.81,60000,3.26,14426.0,98339.0,148611.0,8.1,-1.8154568093851582,-0.20157607344616824,0,0
2021,113,2,40,2250,10152,4.5,849,0.38,410.0,0.2,15985,7.1,219.0,2987,1.3,18201.0,8.1,121004.0,53.78,109420,48.63,12928.0,85441.0,116322.0,51.7,-1.9028028317426724,0.2690713891749848,0,0
2021,114,4,155,31517,1871,0.1,4602,0.15,529.0,0.0,29278,0.9,420.0,11390,0.4,54400.0,1.7,875506.0,27.78,618708,19.63,27153.0,355459.0,590017.0,18.7,-0.7160202250665632,0.5215857533278004,0,0
2021,115,1,166,74125,68659,0.9,12421,0.17,13640.0,0.2,208789,2.8,184.0,14947,0.2,208340.0,2.8,3174574.0,42.83,3025000,40.81,240695.0,1710044.0,2949675.0,39.8,3.081009641552203,-1.007203395744281,1,0
2021,116,0,2,20605,49989,2.4,10765,0.52,15557.0,0.8,251167,12.2,462.0,20115,1.0,112063.0,5.4,3583717.0,173.92,2813513,136.55,224744.0,1976756.0,3479229.0,168.9,2.477955083644448,0.1483800260108019,0,0
2021,117,0,46,13570,19733,1.5,6646,0.49,5771.5,0.5,48799,3.6,84.0,736,0.1,42554.0,3.1,493122.0,36.34,477084,35.16,33449.0,415489.0,583167.0,43.0,-1.313357053940213,-0.21119409159375344,0,0
2021,118,2,85,13095,3788,0.6,1748,0.26,360.0,0.1,3891,0.6,2.0,10,0.0,12372.0,1.9,88699.0,13.33,54641,8.21,6746.0,26055.0,65497.0,9.8,-2.0603532315248594,-0.1325831395365492,0,0
2021,121,2,85,6652,4428,0.7,6454,0.97,3972.0,0.6,47415,7.1,94.0,1504,0.2,78940.0,11.9,339537.0,51.04,240000,36.08,42599.0,214596.0,350114.0,52.6,-1.4651479317500309,-0.2163778023847311,0,0
2021,122,4,163,134052,53571,0.4,42346,0.32,6279.0,0.0,134989,1.0,1062.0,37527,0.3,342367.0,2.6,5079232.0,37.89,4023843,30.02,398338.0,3279343.0,6329682.0,47.2,7.20284141523841,0.1614400904116324,1,1
2021,123,5,164,27376,28779,1.1,5118,0.19,6038.0,0.2,36940,1.3,219.0,9638,0.4,82000.0,3.0,1100298.0,40.19,950600,34.72,53225.0,414803.0,808693.0,29.5,-0.4969789662922702,0.08146339195702994,0,0
2021,124,2,83,28106,55000,4.6,14520,0.52,774.0,0.0,57425,2.0,449.0,41023,1.5,76482.0,2.7,767769.0,27.32,958771,34.11,156522.0,432210.0,792775.0,28.2,0.654227759767185,1.3460555701018133,0,0
2021,125,1,112,30464,8759,0.3,10253,0.34,28017.0,0.9,147422,4.8,266.0,18112,0.6,169181.0,5.6,2584728.0,84.85,2578107,84.63,238016.0,1301242.0,2610675.0,85.7,1.8825119179086507,-0.21600860404287273,0,0
2021,127,0,43,27154,52879,1.9,9692,0.36,6227.0,0.2,150784,5.6,467.0,8170,0.3,112852.0,4.2,1608444.0,59.23,1395351,51.39,102511.0,830822.0,1563464.0,57.6,0.527935974362008,-0.03326150379283385,0,0
2021,128,2,36,1585,7767,4.9,1091,0.69,2150.0,1.4,21023,13.3,220.0,5223,3.3,35223.0,22.2,487190.0,307.38,2500,1.58,37546.0,219004.0,487190.0,307.4,-1.6217794891059,0.285309703521986,0,0
2021,129,4,99,13535,15277,1.1,3838,0.28,3605.0,0.3,76314,5.6,113.0,2633,0.2,67375.0,5.0,778377.0,57.51,735785,54.36,78403.0,450745.0,765784.0,56.6,-0.8992173887674603,-0.28208297089107287,0,0
2021,130,2,120,3198,10000,3.1,537,0.17,300.0,0.1,9023,2.8,68.0,215,0.1,21243.0,6.6,152548.0,47.7,97740,30.56,6297.0,70027.0,101516.0,31.7,-2.0542143245590654,-0.013298548442295579,0,0
2021,131,4,53,24237,9855,0.4,8648,0.36,6546.0,0.3,124186,5.1,201.0,3484,0.1,101187.0,4.2,1007788.0,41.58,991219,40.9,95545.0,636792.0,1000230.0,41.3,-0.272009011794351,-0.3997653909013783,0,0
2021,133,5,90,5152,8702,1.7,2099,0.41,240.0,0.0,20564,4.0,36.0,366,0.1,14926.0,2.9,237840.0,46.16,55000,10.68,19820.0,88864.0,189248.0,36.7,-2.0012348608799,-0.08123335589608557,0,0
2021,134,0,38,91194,145630,1.6,39512,0.43,80665.0,0.9,178288,2.0,473.0,27942,0.3,175796.0,1.9,3750159.0,41.12,3742186,41.04,432127.0,2802696.0,4789876.0,52.5,5.26974613590847,-0.5039693133215974,1,1
2021,135,0,84,13095,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,56952.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.9686431109923261,-0.22782911360376215,0,0
2021,136,0,38,13095,10000,2.5,1749,0.44,1500.0,0.4,27157,6.8,149.0,1653,0.4,19685.0,4.9,324442.0,81.11,220800,55.2,43335.0,123475.0,247050.0,61.8,-1.6612973946271066,-0.015374770464196271,0,0
2021,139,5,161,40152,24763,0.6,8896,0.22,1080.0,0.0,61532,1.5,70.0,5726,0.1,95884.0,2.4,1276173.0,31.78,1075000,26.77,45209.0,766782.0,1197939.0,29.8,-0.15889068653184732,-0.38341182618064396,0,0
2021,140,5,17,7615,3465,0.5,3598,0.47,1736.0,0.2,45812,6.0,97.0,3404,0.4,40052.0,5.3,794916.0,104.39,355000,46.62,30948.0,428893.0,740316.0,97.2,-1.3679195529124784,-0.007631286698398456,0,0
2021,141,3,21,10442,19700,1.9,4362,0.42,6827.0,0.7,80536,7.7,220.0,2175,0.2,74035.0,7.1,950318.0,91.01,926817,88.76,74908.0,531908.0,863840.0,82.7,-0.7540181774276481,-0.17074298714476333,0,0
2021,142,4,31,14255,24750,1.7,4959,0.35,4593.0,0.3,79663,5.6,163.0,984,0.1,93974.0,6.6,625134.0,43.85,614829,43.13,70687.0,471332.0,998237.0,70.0,-0.7641836869359814,-0.3502506120164356,0,0
2021,143,4,62,12702,1244,0.1,3971,0.31,1404.0,0.1,23778,1.9,259.0,1353,0.1,32554.0,2.6,581587.0,45.79,547648,43.12,30962.0,229842.0,547648.0,43.1,-1.421099482028196,0.12141597400987766,0,0
2021,144,7,151,14984,1311,0.1,6758,0.45,58.0,0.0,19628,1.3,83.0,58,0.0,35193.0,2.3,103842.0,6.93,75602,5.05,3879.0,24702.0,41080.0,2.7,-1.9007334283864825,-0.12289561322565573,0,0
2021,146,1,127,17516,41954,2.4,5034,0.29,7205.0,0.4,123093,7.0,255.0,5771,0.3,91976.0,5.3,756155.0,43.17,666564,38.05,106698.0,507573.0,749554.0,42.8,-0.4165406773227887,-0.23598688332541903,0,0
2021,147,2,145,11668,30422,2.6,2542,0.22,1626.0,0.1,27568,2.4,350.0,10778,0.9,63410.0,5.4,457427.0,39.2,410091,35.15,52754.0,265325.0,424398.0,36.4,-0.9893369591339986,0.4464989691143221,0,0
2021,149,7,94,4270,5175,1.2,1227,0.29,1102.0,0.3,10384,2.4,60.0,1018,0.2,17986.0,4.2,147997.0,34.66,114176,26.74,14391.0,86376.0,120977.0,28.3,-2.0130379487336767,-0.0013564333440662392,0,0
2021,151,3,82,9371,20845,2.2,4277,0.46,2714.0,0.3,73582,7.9,145.0,2497,0.3,72951.0,7.8,755112.0,80.58,698198,74.51,83922.0,544792.0,776933.0,82.9,-0.8656443675893273,-0.24536140203301238,0,0
2021,152,5,105,4784,2074,0.4,2380,0.5,216.0,0.0,10060,2.1,94.0,548,0.1,19275.0,4.0,212384.0,44.39,187989,39.3,13208.0,116584.0,187959.0,39.3,-1.9581169982920843,0.022493675096921278,0,0
2021,153,4,103,9403,3827,0.4,2072,0.22,1300.0,0.1,14026,1.5,121.0,3503,0.4,46667.0,5.0,331063.0,35.21,328500,34.94,40200.0,215376.0,349188.0,37.1,-1.5283467654061194,0.016582064546148308,0,0
2021,154,7,143,9219,18940,2.1,5165,0.56,390.0,0.0,51971,5.6,187.0,4061,0.4,38962.0,4.2,463890.0,50.32,423392,45.93,31908.0,335430.0,536177.0,58.2,-1.315803776894378,0.08011253197063516,0,0
2021,155,0,18,8742,64023,7.3,3061,0.35,4368.0,0.5,65427,7.5,503.0,13928,1.6,67722.0,7.7,1245127.0,142.43,589120,67.39,88682.0,520790.0,843600.0,96.5,-0.38691828017892677,0.6122450696128791,0,0
2021,156,0,11,25009,58473,2.3,8779,0.35,10974.0,0.4,193445,7.7,937.0,17161,0.7,92279.0,3.7,3191886.0,127.63,2109969,84.37,204764.0,1581734.0,2864716.0,114.5,1.9901408565726546,0.7351785252994087,0,0
2021,158,1,71,20780,52719,2.5,8813,0.42,9028.0,0.4,191584,9.2,940.0,13167,0.6,54798.0,2.6,1067282.0,51.36,1057186,50.88,103897.0,895586.0,1043158.0,50.2,0.4481903550107166,0.8403652758436368,0,0
2021,159,2,5,2260,10497,4.6,704,0.31,4821.0,2.1,15016,6.6,140.0,3179,1.4,38005.0,16.8,240994.0,106.63,123340,54.58,15012.0,126348.0,244266.0,108.1,-1.8063026369322657,0.1327662727729183,0,0
2021,160,5,81,6636,709,0.1,1313,0.2,5771.5,0.5,12181,1.8,22.0,134,0.0,34602.0,5.2,255942.0,38.57,243262,36.66,16695.0,121430.0,234330.0,35.3,-1.8851927970995452,-0.1397139288861511,0,0
2021,161,2,8,4191,42000,10.0,2003,0.48,3120.0,0.7,39235,9.4,782.0,15465,3.7,29453.0,7.0,500670.0,119.46,183771,43.85,25428.0,252899.0,435728.0,104.0,-0.9775658131907063,1.3109125994056738,0,0
2021,162,7,144,1576,2763,1.8,1014,0.64,12.0,0.0,4824,3.1,60.0,425,0.3,22342.0,14.2,67528.0,42.85,38962,24.72,4927.0,27834.0,55590.0,35.3,-2.141003158228981,0.010352316216076357,0,0
2021,163,4,129,16707,11355,0.7,5158,0.31,1675.0,0.1,30871,1.8,120.0,2211,0.1,71845.0,4.3,721191.0,43.17,583716,34.94,61227.0,325404.0,683169.0,40.9,-1.0851780747927555,-0.2139146911897789,0,0
2021,164,2,10,2675,2920,1.1,929,0.35,427.0,0.2,9549,3.6,193.0,2459,0.9,11632.0,4.3,290812.0,108.71,100000,37.38,17481.0,133998.0,294294.0,110.0,-1.9025115635731333,0.24872751274156257,0,0
2021,165,0,59,40756,23700,0.6,8284,0.2,5083.0,0.1,78300,1.9,109.0,846,0.0,107167.0,2.6,909154.0,22.31,888511,21.8,144974.0,644218.0,882119.0,21.6,-0.13151763800045005,-0.7756522272082127,0,0
2021,166,0,13,3521,4395,1.2,1439,0.41,1040.0,0.3,21115,6.0,241.0,4746,1.3,26403.0,7.5,323880.0,91.99,170200,48.34,31947.0,111801.0,260831.0,74.1,-1.7054756573191951,0.3038556454583578,0,0
2021,167,1,45,24516,14413,0.6,13060,0.53,40030.0,1.6,279879,11.4,771.0,26772,1.1,107906.0,4.4,1689884.0,68.93,1624256,66.25,169193.0,1122302.0,1960096.0,80.0,1.5964999845548504,0.8170611587284369,0,0
2021,168,6,117,10254,9383,0.9,3993,0.39,458.0,0.0,38201,3.7,123.0,809,0.1,70554.0,6.9,496903.0,48.46,482650,47.07,52213.0,308524.0,611329.0,59.6,-1.266318383473092,-0.21259991987388058,0,0
2021,169,1,64,26903,33370,1.2,9738,0.36,13477.0,0.5,171398,6.4,311.0,4599,0.2,171190.0,6.4,1700937.0,63.22,1665838,61.92,110955.0,935962.0,1643105.0,61.1,0.7293436136584699,-0.536045511795611,0,0
2021,171,4,54,19786,51978,2.6,6865,0.35,9392.0,0.5,173695,8.8,229.0,30762,1.6,114300.0,5.8,785674.0,39.71,744052,37.6,100312.0,547897.0,996523.0,50.4,0.44443141392591073,0.5629103885427174,0,0
2021,172,1,97,43447,47654,1.1,16861,0.39,24777.0,0.6,231159,5.3,330.0,14922,0.3,98971.0,2.3,1481592.0,34.1,1470114,33.84,174125.0,1100624.0,2069460.0,47.6,1.3053481508952154,-0.24808141772809916,0,0
2021,173,5,150,2973,2770,0.9,466,0.16,407.0,0.1,7746,2.6,76.0,800,0.3,13950.0,4.7,87137.0,29.31,64851,21.81,4884.0,71972.0,106737.0,35.9,-2.095999838177242,0.05302571031455485,0,0
2021,174,6,138,11460,20399,1.8,2947,0.26,1876.0,0.2,40043,3.5,79.0,887,0.1,52950.0,4.6,607543.0,53.01,513288,44.79,50602.0,306459.0,527134.0,46.0,-1.32300921238317,-0.24297417495656265,0,0
2021,175,0,24,135511,275881,2.0,56049,0.41,50441.0,0.4,507145,3.7,721.0,31677,0.2,170961.0,1.3,10758177.0,79.39,8630000,63.68,640133.0,4942045.0,10478744.0,77.3,10.922843607771016,-1.2574695395357436,1,1
2021,176,7,153,3581,2051,0.6,1620,0.45,395.0,0.1,7680,2.1,0.0,0,0.0,36582.0,10.2,89196.0,24.91,79380,22.17,13732.0,51486.0,81075.0,22.6,-2.051313626688159,-0.1482551855085371,0,0
2021,177,5,35,18288,30687,1.7,3158,0.17,4867.0,0.3,24073,1.3,181.0,7365,0.4,30588.0,1.7,664816.0,36.35,237000,12.96,42569.0,334391.0,560021.0,30.6,-1.2000335581912935,0.17788409643624442,0,0
2021,178,0,119,52265,54467,1.0,31245,0.6,49362.0,0.9,237491,4.5,788.0,9105,0.2,127970.0,2.4,3537606.0,67.69,2774000,53.08,339580.0,1941182.0,3433615.0,65.7,3.0431468965530466,-0.33572417154799317,1,0
2021,179,1,88,15725,63475,4.0,4845,0.31,780.0,0.0,49596,3.2,84.0,1852,0.1,53117.0,3.4,591602.0,37.62,523902,33.32,48886.0,378757.0,536513.0,34.1,-1.09666957456438,-0.2912056781857856,0,0
2021,180,2,135,7426,14700,2.0,1642,0.22,3900.0,0.5,27907,3.8,514.0,3266,0.4,45411.0,6.1,555654.0,74.83,507555,68.35,26227.0,253789.0,514549.0,69.3,-1.256768915342056,0.4938833028770708,0,0
2021,181,7,131,9185,19722,2.1,3677,0.4,4053.0,0.4,37866,4.1,303.0,6675,0.7,58830.0,6.4,413178.0,44.98,380518,41.43,46501.0,284807.0,380518.0,41.4,-1.1866509364897877,0.26300007318884416,0,0
2021,182,6,86,14552,69310,4.8,3911,0.27,4335.0,0.3,78012,5.4,124.0,2524,0.2,72683.0,5.0,386674.0,26.57,340843,23.42,48404.0,378434.0,678783.0,46.6,-0.9618371354842788,-0.3026842957469874,0,0
2021,183,2,157,35422,28151,0.8,10595,0.3,30000.0,0.8,54060,1.5,367.0,19738,0.6,62763.0,1.8,929282.0,26.23,25000,0.71,65645.0,497940.0,905593.0,25.6,-0.3075355651507758,0.6159490708607729,0,0
2021,184,0,39,36742,17956,0.5,18877,0.51,1362.0,0.0,219832,6.0,394.0,12262,0.3,159057.0,4.3,1579767.0,43.0,1396208,38.0,255435.0,1109160.0,1561926.0,42.5,1.369817135239348,-0.49437834070377873,0,0
2021,185,6,61,784,705,0.9,321,0.41,12.0,0.0,3162,4.0,5.0,111,0.1,19647.0,25.1,48982.0,62.48,45594,58.16,8518.0,25794.0,45981.0,58.6,-2.1946694543987784,-0.0580503142922536,0,0
2021,186,6,146,30218,4011,0.1,5353,0.18,3456.0,0.1,43319,1.4,111.0,4527,0.1,56832.0,1.9,599202.0,19.83,561212,18.57,68971.0,380257.0,554461.0,18.3,-0.9176058928197753,-0.21984016382916763,0,0
2021,187,5,133,2564,1942,0.8,1380,0.54,59.0,0.0,10720,4.2,8.0,102,0.0,17189.0,6.7,97554.0,38.05,70000,27.3,4221.0,42432.0,56988.0,22.2,-2.1586965359778554,-0.06682944010250087,0,0
2021,188,4,95,44317,75745,1.7,18593,0.42,58656.0,1.3,351593,7.9,335.0,21138,0.5,204430.0,4.6,3367643.0,75.99,3161143,71.33,265371.0,1552086.0,2928465.0,66.1,3.178299043093483,-0.6577557122049403,1,0
2021,189,2,14,1348,836,0.6,359,0.27,60.0,0.0,6708,5.0,0.0,0,0.0,13115.0,9.7,54357.0,40.32,32000,23.74,13393.0,37010.0,56891.0,42.2,-2.1960462406859254,-0.06985302499736296,0,0
2021,190,2,6,3644,23076,6.3,1356,0.37,3103.0,0.9,38728,10.6,235.0,3086,0.8,46399.0,12.7,562451.0,154.35,185500,50.91,24874.0,296497.0,550724.0,151.1,-1.4629831179653294,0.15310798898524855,0,0
2021,191,4,167,114426,42212,0.4,43179,0.38,7395.0,0.1,52363,0.5,477.0,7538,0.1,269909.0,2.4,2515723.0,21.99,2338347,20.44,228647.0,1392485.0,2538306.0,22.2,3.015689989233586,-1.0721970825827873,1,0
2021,192,5,34,19516,57204,2.9,6370,0.33,12435.0,0.6,136454,7.0,259.0,10707,0.5,78436.0,4.0,1193500.0,61.15,1065207,54.58,107122.0,1001496.0,1202080.0,61.6,0.15673895414325356,-0.046083268278479084,0,0
2021,193,2,108,22083,24976,1.1,10055,0.46,19425.0,0.9,32313,1.5,22.0,238,0.0,82585.0,3.7,820080.0,37.14,785000,35.55,48945.0,331950.0,785690.0,35.6,-0.9806844398576474,-0.4686515260557322,0,0
2021,194,1,57,64019,56124,0.9,26383,0.41,52328.0,0.8,474591,7.4,491.0,25664,0.4,187870.0,2.9,2826375.0,44.15,2820119,44.05,438952.0,1922122.0,2489066.0,38.9,4.040174344929403,-0.8913095371395292,1,1
2021,195,4,160,55536,49546,0.9,13082,0.24,6919.0,0.1,62295,1.1,283.0,3655,0.1,118585.0,2.1,1485225.0,26.74,1321000,23.79,99636.0,892204.0,1530195.0,27.6,0.5520290326201108,-0.48783723197468565,0,0
2021,196,3,22,6757,7670,1.1,3227,0.48,3859.0,0.6,32339,4.8,168.0,5611,0.8,56645.0,8.4,375509.0,55.57,325855,48.22,52667.0,226220.0,349523.0,51.7,-1.3831082955355927,0.09170584978623346,0,0
2021,197,0,7,10360,23546,2.3,3614,0.35,4500.0,0.4,48403,4.7,569.0,6426,0.6,48439.0,4.7,517603.0,49.96,516781,49.88,79661.0,347116.0,523553.0,50.5,-0.8920996408497456,0.5161634113436798,0,0
2021,198,0,4,27128,106718,3.9,11142,0.41,70634.0,2.6,290755,10.7,2267.0,113831,4.2,121169.0,4.5,6731774.0,248.15,4819844,177.67,473949.0,3258819.0,5698026.0,210.0,7.975224095778341,5.412377030039209,1,1
2021,199,1,102,27272,37855,1.4,10924,0.4,18168.0,0.7,185893,6.8,132.0,8897,0.3,108308.0,4.0,2055403.0,75.37,2011349,73.75,103700.0,1121404.0,1961349.0,71.9,0.7822343762608501,-0.43545859507621,0,0
2021,200,6,123,5568,7200,1.3,4222,0.76,13000.0,2.3,23300,4.2,63.0,3085,0.6,51324.0,9.2,224406.0,40.3,194636,34.96,7021.0,101969.0,152474.0,27.4,-1.7794781162451707,-0.02091208271821868,0,0
2021,201,0,9,18465,28738,1.6,12200,0.66,5448.0,0.3,149561,8.1,549.0,16483,0.9,140331.0,7.6,3709397.0,200.89,2737846,148.27,171113.0,1701945.0,3101526.0,168.0,1.950917983851152,0.3292744918976668,0,0
